"id","param","scenario","dataset","region","classLabel","class","x","units","value"
37,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","b natural gas",2085,"Primary Energy Consumption by Fuel (EJ)",0.3165707
38,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","b natural gas",2090,"Primary Energy Consumption by Fuel (EJ)",0.2743077
39,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","b natural gas",2095,"Primary Energy Consumption by Fuel (EJ)",0.2449689
40,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","b natural gas",2100,"Primary Energy Consumption by Fuel (EJ)",0.2284792
41,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",1975,"Primary Energy Consumption by Fuel (EJ)",0.00202275
42,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",1990,"Primary Energy Consumption by Fuel (EJ)",0.00259314
43,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2005,"Primary Energy Consumption by Fuel (EJ)",0.00614678
44,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2010,"Primary Energy Consumption by Fuel (EJ)",0.00321168
45,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2015,"Primary Energy Consumption by Fuel (EJ)",0.00245694
46,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2020,"Primary Energy Consumption by Fuel (EJ)",0.00578922
47,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2025,"Primary Energy Consumption by Fuel (EJ)",0.00764501
48,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2030,"Primary Energy Consumption by Fuel (EJ)",0.00974377
49,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2035,"Primary Energy Consumption by Fuel (EJ)",0.0119017
50,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2040,"Primary Energy Consumption by Fuel (EJ)",0.0149221
51,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2045,"Primary Energy Consumption by Fuel (EJ)",0.0190481
52,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2050,"Primary Energy Consumption by Fuel (EJ)",0.0238449
53,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2055,"Primary Energy Consumption by Fuel (EJ)",0.0287357
54,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2060,"Primary Energy Consumption by Fuel (EJ)",0.0354327
55,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2065,"Primary Energy Consumption by Fuel (EJ)",0.0425207
56,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2070,"Primary Energy Consumption by Fuel (EJ)",0.0502527
57,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2075,"Primary Energy Consumption by Fuel (EJ)",0.0577154
58,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2080,"Primary Energy Consumption by Fuel (EJ)",0.0641757
59,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2085,"Primary Energy Consumption by Fuel (EJ)",0.0700587
60,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2090,"Primary Energy Consumption by Fuel (EJ)",0.0754298
61,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2095,"Primary Energy Consumption by Fuel (EJ)",0.0745818
62,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","c coal",2100,"Primary Energy Consumption by Fuel (EJ)",0.0704326
63,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",1975,"Primary Energy Consumption by Fuel (EJ)",0.28185
64,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",1990,"Primary Energy Consumption by Fuel (EJ)",2.151749
65,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2005,"Primary Energy Consumption by Fuel (EJ)",3.151788
66,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2010,"Primary Energy Consumption by Fuel (EJ)",3.531575593
67,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2015,"Primary Energy Consumption by Fuel (EJ)",3.934945402
68,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2020,"Primary Energy Consumption by Fuel (EJ)",4.0473583597789
69,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2025,"Primary Energy Consumption by Fuel (EJ)",4.4939044621456
70,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2030,"Primary Energy Consumption by Fuel (EJ)",5.0364732176848
71,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2035,"Primary Energy Consumption by Fuel (EJ)",5.5377180560781
72,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2040,"Primary Energy Consumption by Fuel (EJ)",6.1014428077159
73,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2045,"Primary Energy Consumption by Fuel (EJ)",6.705741511626
74,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2050,"Primary Energy Consumption by Fuel (EJ)",7.2747281804439
75,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2055,"Primary Energy Consumption by Fuel (EJ)",7.446374353098
76,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2060,"Primary Energy Consumption by Fuel (EJ)",7.51562548247936
77,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2065,"Primary Energy Consumption by Fuel (EJ)",7.5881263606435
78,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2070,"Primary Energy Consumption by Fuel (EJ)",7.720079194517
79,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2075,"Primary Energy Consumption by Fuel (EJ)",7.875993690398
80,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2080,"Primary Energy Consumption by Fuel (EJ)",8.04002947741
81,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2085,"Primary Energy Consumption by Fuel (EJ)",8.20274763534
82,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2090,"Primary Energy Consumption by Fuel (EJ)",8.34156282051
83,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2095,"Primary Energy Consumption by Fuel (EJ)",8.45601559782
84,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","d bioenergy",2100,"Primary Energy Consumption by Fuel (EJ)",8.50289164687
85,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2020,"Primary Energy Consumption by Fuel (EJ)",0.0024326946649
86,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2025,"Primary Energy Consumption by Fuel (EJ)",0.0204319731124
87,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2030,"Primary Energy Consumption by Fuel (EJ)",0.0578087465914
88,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2035,"Primary Energy Consumption by Fuel (EJ)",0.1214011133578
89,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2040,"Primary Energy Consumption by Fuel (EJ)",0.2111002635112
90,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2045,"Primary Energy Consumption by Fuel (EJ)",0.3098031445307
91,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2050,"Primary Energy Consumption by Fuel (EJ)",0.4103437473722
92,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2055,"Primary Energy Consumption by Fuel (EJ)",0.5027941207837
93,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2060,"Primary Energy Consumption by Fuel (EJ)",0.58211756635
94,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2065,"Primary Energy Consumption by Fuel (EJ)",0.65297199103
95,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2070,"Primary Energy Consumption by Fuel (EJ)",0.72239219068
96,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2075,"Primary Energy Consumption by Fuel (EJ)",0.78975493828
97,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2080,"Primary Energy Consumption by Fuel (EJ)",0.85185404066
98,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2085,"Primary Energy Consumption by Fuel (EJ)",0.896359775
99,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2090,"Primary Energy Consumption by Fuel (EJ)",0.9177205544
100,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2095,"Primary Energy Consumption by Fuel (EJ)",0.910773918
101,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","e nuclear",2100,"Primary Energy Consumption by Fuel (EJ)",0.8783650627
102,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",1990,"Primary Energy Consumption by Fuel (EJ)",0.0220885
103,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2005,"Primary Energy Consumption by Fuel (EJ)",0.0372506
104,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2010,"Primary Energy Consumption by Fuel (EJ)",0.0651303
105,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2015,"Primary Energy Consumption by Fuel (EJ)",0.0967141
106,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2020,"Primary Energy Consumption by Fuel (EJ)",0.124544
107,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2025,"Primary Energy Consumption by Fuel (EJ)",0.152375
108,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2030,"Primary Energy Consumption by Fuel (EJ)",0.180205
109,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2035,"Primary Energy Consumption by Fuel (EJ)",0.208035
110,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2040,"Primary Energy Consumption by Fuel (EJ)",0.235866
111,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2045,"Primary Energy Consumption by Fuel (EJ)",0.263696
112,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2050,"Primary Energy Consumption by Fuel (EJ)",0.291526
113,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2055,"Primary Energy Consumption by Fuel (EJ)",0.319356
114,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2060,"Primary Energy Consumption by Fuel (EJ)",0.347187
115,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2065,"Primary Energy Consumption by Fuel (EJ)",0.375017
116,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2070,"Primary Energy Consumption by Fuel (EJ)",0.402847
117,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2075,"Primary Energy Consumption by Fuel (EJ)",0.430678
118,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2080,"Primary Energy Consumption by Fuel (EJ)",0.458508
119,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2085,"Primary Energy Consumption by Fuel (EJ)",0.486338
120,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2090,"Primary Energy Consumption by Fuel (EJ)",0.514169
121,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2095,"Primary Energy Consumption by Fuel (EJ)",0.541999
122,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","f hydro",2100,"Primary Energy Consumption by Fuel (EJ)",0.569829
123,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2005,"Primary Energy Consumption by Fuel (EJ)",1.03005e-05
124,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2010,"Primary Energy Consumption by Fuel (EJ)",0.000108405
125,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2015,"Primary Energy Consumption by Fuel (EJ)",0.00327894
126,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2020,"Primary Energy Consumption by Fuel (EJ)",0.0735698260988
127,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2025,"Primary Energy Consumption by Fuel (EJ)",0.2242406323502
128,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2030,"Primary Energy Consumption by Fuel (EJ)",0.4604159137084
129,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2035,"Primary Energy Consumption by Fuel (EJ)",0.831847268034
130,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2040,"Primary Energy Consumption by Fuel (EJ)",1.4282426257637
131,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2045,"Primary Energy Consumption by Fuel (EJ)",2.1848466558908
132,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2050,"Primary Energy Consumption by Fuel (EJ)",3.0087129165493
133,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2055,"Primary Energy Consumption by Fuel (EJ)",3.8740838041079
134,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2060,"Primary Energy Consumption by Fuel (EJ)",4.6894482209
135,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2065,"Primary Energy Consumption by Fuel (EJ)",5.407842085
136,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2070,"Primary Energy Consumption by Fuel (EJ)",5.948571839
137,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2075,"Primary Energy Consumption by Fuel (EJ)",6.34463126
138,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2080,"Primary Energy Consumption by Fuel (EJ)",6.61368385
139,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2085,"Primary Energy Consumption by Fuel (EJ)",6.75841306
140,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2090,"Primary Energy Consumption by Fuel (EJ)",6.7881239
141,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2095,"Primary Energy Consumption by Fuel (EJ)",6.7185315
142,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","g wind",2100,"Primary Energy Consumption by Fuel (EJ)",6.62492494
143,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2005,"Primary Energy Consumption by Fuel (EJ)",5.21026e-05
144,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2010,"Primary Energy Consumption by Fuel (EJ)",0.000240812
145,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2015,"Primary Energy Consumption by Fuel (EJ)",0.00067574
146,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2020,"Primary Energy Consumption by Fuel (EJ)",0.07028918376791
147,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2025,"Primary Energy Consumption by Fuel (EJ)",0.20232842643021
148,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2030,"Primary Energy Consumption by Fuel (EJ)",0.48063996115671
149,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2035,"Primary Energy Consumption by Fuel (EJ)",0.95902945398421
150,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2040,"Primary Energy Consumption by Fuel (EJ)",1.66852690458191
151,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2045,"Primary Energy Consumption by Fuel (EJ)",2.57985660049191
152,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2050,"Primary Energy Consumption by Fuel (EJ)",3.619051028877
153,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2055,"Primary Energy Consumption by Fuel (EJ)",4.7572183178371
154,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2060,"Primary Energy Consumption by Fuel (EJ)",5.91310193731
155,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2065,"Primary Energy Consumption by Fuel (EJ)",7.0215087123
156,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2070,"Primary Energy Consumption by Fuel (EJ)",7.9330348389
157,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2075,"Primary Energy Consumption by Fuel (EJ)",8.6494685123
158,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2080,"Primary Energy Consumption by Fuel (EJ)",9.1441528878
159,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2085,"Primary Energy Consumption by Fuel (EJ)",9.4299202567
160,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2090,"Primary Energy Consumption by Fuel (EJ)",9.5417315039
161,"energyPrimaryByFuelEJ","GCAM_SSP1","gcamv7p0","Africa_Eastern","Fuel","h solar",2095,"Primary Energy Consumption by Fuel (EJ)",9.5132975396
