"id","param","scenario","dataset","region","classLabel","class","x","units","value"
355,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","f hydro",2080,"Primary Energy Consumption by Fuel (EJ)",19.7690387
356,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","f hydro",2085,"Primary Energy Consumption by Fuel (EJ)",20.208873
357,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","f hydro",2090,"Primary Energy Consumption by Fuel (EJ)",20.6487121
358,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","f hydro",2095,"Primary Energy Consumption by Fuel (EJ)",21.0885442
359,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","f hydro",2100,"Primary Energy Consumption by Fuel (EJ)",21.5283995
360,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",1990,"Primary Energy Consumption by Fuel (EJ)",0.01396779499
361,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2005,"Primary Energy Consumption by Fuel (EJ)",0.3738380283
362,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2010,"Primary Energy Consumption by Fuel (EJ)",1.22869505602
363,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2015,"Primary Energy Consumption by Fuel (EJ)",3.0154911797
364,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2020,"Primary Energy Consumption by Fuel (EJ)",5.5198070427351
365,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2025,"Primary Energy Consumption by Fuel (EJ)",8.7985403096624
366,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2030,"Primary Energy Consumption by Fuel (EJ)",13.2142546612686
367,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2035,"Primary Energy Consumption by Fuel (EJ)",18.505483233792
368,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2040,"Primary Energy Consumption by Fuel (EJ)",24.6984219793384
369,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2045,"Primary Energy Consumption by Fuel (EJ)",29.4510754027492
370,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2050,"Primary Energy Consumption by Fuel (EJ)",34.7341699515304
371,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2055,"Primary Energy Consumption by Fuel (EJ)",39.9743701919623
372,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2060,"Primary Energy Consumption by Fuel (EJ)",45.092277240855
373,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2065,"Primary Energy Consumption by Fuel (EJ)",50.840047346199
374,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2070,"Primary Energy Consumption by Fuel (EJ)",55.936507889447
375,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2075,"Primary Energy Consumption by Fuel (EJ)",60.917303062603
376,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2080,"Primary Energy Consumption by Fuel (EJ)",67.881637947444
377,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2085,"Primary Energy Consumption by Fuel (EJ)",73.83658517465
378,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2090,"Primary Energy Consumption by Fuel (EJ)",78.5560502938
379,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2095,"Primary Energy Consumption by Fuel (EJ)",82.24403262547
380,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","g wind",2100,"Primary Energy Consumption by Fuel (EJ)",85.22587732643
381,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",1990,"Primary Energy Consumption by Fuel (EJ)",0.00271075487
382,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2005,"Primary Energy Consumption by Fuel (EJ)",0.01628922641
383,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2010,"Primary Energy Consumption by Fuel (EJ)",0.12190938197
384,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2015,"Primary Energy Consumption by Fuel (EJ)",0.93604056536
385,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2020,"Primary Energy Consumption by Fuel (EJ)",2.75886182084248
386,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2025,"Primary Energy Consumption by Fuel (EJ)",7.41492255344085
387,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2030,"Primary Energy Consumption by Fuel (EJ)",14.1397169332433
388,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2035,"Primary Energy Consumption by Fuel (EJ)",21.208272080695
389,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2040,"Primary Energy Consumption by Fuel (EJ)",28.3549334501937
390,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2045,"Primary Energy Consumption by Fuel (EJ)",35.174077265469
391,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2050,"Primary Energy Consumption by Fuel (EJ)",41.7566527462263
392,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2055,"Primary Energy Consumption by Fuel (EJ)",47.682024342093
393,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2060,"Primary Energy Consumption by Fuel (EJ)",53.1520236726153
394,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2065,"Primary Energy Consumption by Fuel (EJ)",58.9626529896037
395,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2070,"Primary Energy Consumption by Fuel (EJ)",64.0383197483639
396,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2075,"Primary Energy Consumption by Fuel (EJ)",69.1334676988712
397,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2080,"Primary Energy Consumption by Fuel (EJ)",75.0558824522917
398,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2085,"Primary Energy Consumption by Fuel (EJ)",80.2809132258795
399,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2090,"Primary Energy Consumption by Fuel (EJ)",84.841346945892
400,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2095,"Primary Energy Consumption by Fuel (EJ)",88.6327423279905
401,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","h solar",2100,"Primary Energy Consumption by Fuel (EJ)",92.1534786237831
402,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",1990,"Primary Energy Consumption by Fuel (EJ)",0.13092182906
403,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2005,"Primary Energy Consumption by Fuel (EJ)",0.209586759
404,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2010,"Primary Energy Consumption by Fuel (EJ)",0.24497185
405,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2015,"Primary Energy Consumption by Fuel (EJ)",0.289629778
406,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2020,"Primary Energy Consumption by Fuel (EJ)",0.81233983
407,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2025,"Primary Energy Consumption by Fuel (EJ)",1.311780907
408,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2030,"Primary Energy Consumption by Fuel (EJ)",1.7970335912
409,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2035,"Primary Energy Consumption by Fuel (EJ)",2.2664620068
410,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2040,"Primary Energy Consumption by Fuel (EJ)",2.7127537063
411,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2045,"Primary Energy Consumption by Fuel (EJ)",2.9463141174
412,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2050,"Primary Energy Consumption by Fuel (EJ)",3.0648018312
413,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2055,"Primary Energy Consumption by Fuel (EJ)",3.1646051503
414,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2060,"Primary Energy Consumption by Fuel (EJ)",3.2362878907
415,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2065,"Primary Energy Consumption by Fuel (EJ)",3.3475090198
416,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2070,"Primary Energy Consumption by Fuel (EJ)",3.4014580415
417,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2075,"Primary Energy Consumption by Fuel (EJ)",3.4507774122
418,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2080,"Primary Energy Consumption by Fuel (EJ)",3.4933580735
419,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2085,"Primary Energy Consumption by Fuel (EJ)",3.5405505232
420,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2090,"Primary Energy Consumption by Fuel (EJ)",3.5817739012
421,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2095,"Primary Energy Consumption by Fuel (EJ)",3.6029394754
422,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","i geothermal",2100,"Primary Energy Consumption by Fuel (EJ)",3.6276925961
423,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2025,"Primary Energy Consumption by Fuel (EJ)",0.0045873712294
424,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2030,"Primary Energy Consumption by Fuel (EJ)",0.02554024645
425,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2035,"Primary Energy Consumption by Fuel (EJ)",0.03364893331
426,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2040,"Primary Energy Consumption by Fuel (EJ)",0.06226332891
427,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2045,"Primary Energy Consumption by Fuel (EJ)",0.1050046719
428,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2050,"Primary Energy Consumption by Fuel (EJ)",0.1070400862
429,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2055,"Primary Energy Consumption by Fuel (EJ)",0.0776374886
430,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2060,"Primary Energy Consumption by Fuel (EJ)",0.04948701369
431,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2065,"Primary Energy Consumption by Fuel (EJ)",0.04100642246
432,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2070,"Primary Energy Consumption by Fuel (EJ)",0.03706123392
433,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2075,"Primary Energy Consumption by Fuel (EJ)",0.04893498412
434,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2080,"Primary Energy Consumption by Fuel (EJ)",0.05821907282
435,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2085,"Primary Energy Consumption by Fuel (EJ)",0.05696921338
436,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2090,"Primary Energy Consumption by Fuel (EJ)",0.04881226832
437,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2095,"Primary Energy Consumption by Fuel (EJ)",0.03922681175
438,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","j hydrogen",2100,"Primary Energy Consumption by Fuel (EJ)",0.03395299351
439,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",1975,"Primary Energy Consumption by Fuel (EJ)",1.5594107398
440,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",1990,"Primary Energy Consumption by Fuel (EJ)",2.0922640726
441,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2005,"Primary Energy Consumption by Fuel (EJ)",3.60040152
442,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2010,"Primary Energy Consumption by Fuel (EJ)",4.2438637247
443,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2015,"Primary Energy Consumption by Fuel (EJ)",4.4986756889
444,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2020,"Primary Energy Consumption by Fuel (EJ)",4.9090465568
445,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2025,"Primary Energy Consumption by Fuel (EJ)",5.1872255813
446,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2030,"Primary Energy Consumption by Fuel (EJ)",5.4673706633
447,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2035,"Primary Energy Consumption by Fuel (EJ)",5.76832523
448,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2040,"Primary Energy Consumption by Fuel (EJ)",6.037873979
449,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2045,"Primary Energy Consumption by Fuel (EJ)",6.227438192
450,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2050,"Primary Energy Consumption by Fuel (EJ)",6.361778795
451,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2055,"Primary Energy Consumption by Fuel (EJ)",6.473351455
452,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2060,"Primary Energy Consumption by Fuel (EJ)",6.560966786
453,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2065,"Primary Energy Consumption by Fuel (EJ)",6.623111832
454,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2070,"Primary Energy Consumption by Fuel (EJ)",6.662994982
455,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2075,"Primary Energy Consumption by Fuel (EJ)",6.676342986
456,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2080,"Primary Energy Consumption by Fuel (EJ)",6.666087901
457,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2085,"Primary Energy Consumption by Fuel (EJ)",6.637598265
458,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2090,"Primary Energy Consumption by Fuel (EJ)",6.595786826
459,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2095,"Primary Energy Consumption by Fuel (EJ)",6.537163912
460,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","global","Fuel","woodpulp_energy",2100,"Primary Energy Consumption by Fuel (EJ)",6.465452157
461,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",1990,"Primary Energy Consumption by Fuel (EJ)",72.70134942
462,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2005,"Primary Energy Consumption by Fuel (EJ)",80.23121425
463,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2010,"Primary Energy Consumption by Fuel (EJ)",88.253983276
464,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2015,"Primary Energy Consumption by Fuel (EJ)",90.3894724223
465,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2020,"Primary Energy Consumption by Fuel (EJ)",100.14226146
466,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2025,"Primary Energy Consumption by Fuel (EJ)",98.6590447
467,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2030,"Primary Energy Consumption by Fuel (EJ)",96.4069625
468,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2035,"Primary Energy Consumption by Fuel (EJ)",94.0142252
469,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2040,"Primary Energy Consumption by Fuel (EJ)",90.0983147
470,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2045,"Primary Energy Consumption by Fuel (EJ)",84.7188136
471,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2050,"Primary Energy Consumption by Fuel (EJ)",80.9893062
472,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2055,"Primary Energy Consumption by Fuel (EJ)",80.603369
473,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2060,"Primary Energy Consumption by Fuel (EJ)",82.24866587
474,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2065,"Primary Energy Consumption by Fuel (EJ)",84.22506903
475,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2070,"Primary Energy Consumption by Fuel (EJ)",87.93465695
476,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2075,"Primary Energy Consumption by Fuel (EJ)",91.3534648
477,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2080,"Primary Energy Consumption by Fuel (EJ)",92.19700298
478,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2085,"Primary Energy Consumption by Fuel (EJ)",92.480459119
479,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2090,"Primary Energy Consumption by Fuel (EJ)",92.878816754
480,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2095,"Primary Energy Consumption by Fuel (EJ)",94.453875511
481,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","a oil",2100,"Primary Energy Consumption by Fuel (EJ)",97.852785485
482,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",1975,"Primary Energy Consumption by Fuel (EJ)",19.45834586
483,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",1990,"Primary Energy Consumption by Fuel (EJ)",57.9401669
484,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2005,"Primary Energy Consumption by Fuel (EJ)",74.9921853
485,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2010,"Primary Energy Consumption by Fuel (EJ)",88.71974
486,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2015,"Primary Energy Consumption by Fuel (EJ)",91.9008007
487,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2020,"Primary Energy Consumption by Fuel (EJ)",106.81450684
488,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2025,"Primary Energy Consumption by Fuel (EJ)",116.25185779
489,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2030,"Primary Energy Consumption by Fuel (EJ)",126.528855748
490,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2035,"Primary Energy Consumption by Fuel (EJ)",133.835908557
491,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2040,"Primary Energy Consumption by Fuel (EJ)",138.033932933
492,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2045,"Primary Energy Consumption by Fuel (EJ)",142.313456201
493,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2050,"Primary Energy Consumption by Fuel (EJ)",146.430555115
494,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2055,"Primary Energy Consumption by Fuel (EJ)",150.84572693
495,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2060,"Primary Energy Consumption by Fuel (EJ)",154.47855334458
496,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2065,"Primary Energy Consumption by Fuel (EJ)",150.56647667066
497,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2070,"Primary Energy Consumption by Fuel (EJ)",149.84845258986
498,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2075,"Primary Energy Consumption by Fuel (EJ)",148.32750305263
499,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2080,"Primary Energy Consumption by Fuel (EJ)",145.8610920724
500,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2085,"Primary Energy Consumption by Fuel (EJ)",143.13566379233
501,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2090,"Primary Energy Consumption by Fuel (EJ)",141.54895508275
502,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2095,"Primary Energy Consumption by Fuel (EJ)",139.93120736925
503,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","b natural gas",2100,"Primary Energy Consumption by Fuel (EJ)",137.09703085791
504,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",1975,"Primary Energy Consumption by Fuel (EJ)",23.9890080265
505,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",1990,"Primary Energy Consumption by Fuel (EJ)",82.2551282201
506,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2005,"Primary Energy Consumption by Fuel (EJ)",108.4579367419
507,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2010,"Primary Energy Consumption by Fuel (EJ)",127.4856196648
508,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2015,"Primary Energy Consumption by Fuel (EJ)",127.169981497013
509,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2020,"Primary Energy Consumption by Fuel (EJ)",147.811608815
510,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2025,"Primary Energy Consumption by Fuel (EJ)",160.756928224
511,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2030,"Primary Energy Consumption by Fuel (EJ)",165.471798978
512,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2035,"Primary Energy Consumption by Fuel (EJ)",166.191324688
513,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2040,"Primary Energy Consumption by Fuel (EJ)",164.957269105
514,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2045,"Primary Energy Consumption by Fuel (EJ)",162.97855834
515,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2050,"Primary Energy Consumption by Fuel (EJ)",160.38935542
516,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2055,"Primary Energy Consumption by Fuel (EJ)",155.12588842
517,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2060,"Primary Energy Consumption by Fuel (EJ)",149.6230837
518,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2065,"Primary Energy Consumption by Fuel (EJ)",147.8645762
519,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2070,"Primary Energy Consumption by Fuel (EJ)",146.81501852
520,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2075,"Primary Energy Consumption by Fuel (EJ)",145.829380105
521,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2080,"Primary Energy Consumption by Fuel (EJ)",141.589559882
522,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2085,"Primary Energy Consumption by Fuel (EJ)",138.657358291
523,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2090,"Primary Energy Consumption by Fuel (EJ)",136.019271528
524,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2095,"Primary Energy Consumption by Fuel (EJ)",134.311395622
525,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","c coal",2100,"Primary Energy Consumption by Fuel (EJ)",132.38275449813
526,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","d bioenergy",1975,"Primary Energy Consumption by Fuel (EJ)",4.17529461
527,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","d bioenergy",1990,"Primary Energy Consumption by Fuel (EJ)",35.7580939896
528,"energyPrimaryByFuelEJ","GCAM_SSP3","gcamv7p0","global","Fuel","d bioenergy",2005,"Primary Energy Consumption by Fuel (EJ)",41.9127598507
